favourites_count,followers_count,statuses_count,friends_count,default_profile,Bot,,,,,,,,,,,,,,,,,,,,,,,is_translator,follow_request_sent,protected,verified,notifications,,contributors_enabled,following,,,,,,,Bot
156,73,3621,71,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1004,147,780,171,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1187,439,9209,564,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
134,1050,86825,145,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133,85,410,179,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13256,1293,52736,1226,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1030,144,253,185,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1558,423,19036,427,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2072,394,2173,1012,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
342,57,5561,185,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1303,331,5042,261,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4079,465,52000,272,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,101,313,173,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,54,468,97,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,289,1745,215,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
161,986,63440,658,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,41,89,284,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1041,255,2631,169,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14514,359,5816,441,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3575,558,24185,354,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
11857,280,11182,285,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4063,333,1323,272,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3895,134,9496,425,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,202,1102,258,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26323,1187,25639,434,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4675,195,9053,135,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13755,549,15793,307,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
311,133,1353,98,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
963,256,1325,313,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1103,245,6607,151,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
880,1059,78147,713,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
130,1261,14281,1147,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12761,363,21241,342,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1632,137,14412,177,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
237,189,7849,231,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,224,1431,302,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8478,333,8260,324,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
156,3913,2466,165,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
50,51,247,382,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35,69,6882,35,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
396,285,10532,341,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9,2,61,20,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
365,205,1026,529,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2472,304,2249,194,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
440,315,1277,253,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11204,691,16439,458,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4008,305,4049,211,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
294,1734,4871,511,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2664,563,1380,1670,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2042,973,4558,1165,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26235,840,34060,1242,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7254,153,57581,97,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
842,162,9548,168,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7304,1175,14374,851,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14337,523,12689,495,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8,26,651,62,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
554,191,2622,189,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1035,689,5297,464,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24,15,24,49,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
439,312,2662,709,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12660,1263,34050,774,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2511,503,11570,493,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3727,126,6716,63,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2028,482,7638,99,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
207,113,437,167,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
33353,2621,50832,1105,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
806,350,1560,106,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,1149,610,1995,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1215,60,869,116,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6591,576,22664,323,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413,237,12386,187,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
195,22452,26783,24691,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4409,1070,10259,357,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
183,77,3263,72,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28037,453,31040,672,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
254,1118,7727,755,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
52,86,16,207,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,24,317,148,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2559,331,3830,622,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
320,1249,11256,1746,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2820,397,2671,496,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1643,382,1128,393,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
199,67,2599,157,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10609,455,2208,393,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
464,384,16828,345,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
461,124,1977,304,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
17,31,57,117,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
914,765,5024,961,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29,344,19707,434,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
57,82,1797,579,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
507,143,2304,569,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5462,687,10977,600,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1815,330,5144,71,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
132,1086,1041,256,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
539,710,6095,373,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2189,609,3201,1493,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
692,808,17013,985,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6749,4326,23443,231,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1112,220,2050,310,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
278,4411,134008,841,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
630,275,3366,1260,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8804,2736,1572,2247,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5231,716,32547,610,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1228,548,27242,492,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
231,606,23729,270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2585,249,2775,271,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27,13,27,49,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1648,103,612,196,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2007,583,11864,407,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3528,410,3757,277,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2452,271,5716,261,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14512,1029,14542,552,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1066,171,1471,212,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1194,59,858,124,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
415,243,5471,304,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4138,390,3094,376,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
873,123,1889,340,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1062,78,2911,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,3,41,36,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
66,938,48285,771,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
78,32,412,33,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
36557,515,30783,846,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
570,637,8793,915,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5013,758,9052,971,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2392,307,27401,281,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
740,143,7184,124,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1670,473,2689,448,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
179,126,3101,158,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5807,1732,57117,1094,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
806,590,16004,894,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8579,1199,16527,795,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13651,578,10924,185,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7796,1266,91288,2001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21351,1478,152040,538,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11610,3877,115585,4241,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5714,491,14632,497,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6284,315,4282,311,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
843,951,44807,1011,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1962,2474,26577,224,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
971,140,1784,159,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7514,407,18047,420,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
956,283,2071,225,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6462,450,23023,426,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4264,1098,38140,525,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
258,182,2218,120,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3271,230,8890,222,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1946,582,10292,575,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,18,101,19,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21746,863,21475,2002,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7452,1818,124434,1985,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
957,232,3482,236,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10127,586,25541,297,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277,469,7558,325,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
175,51,430,71,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,270,1141,171,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
238,219,3189,309,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
165741,1994,230131,496,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
577,107,3134,640,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2763,465,37955,538,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1021,2134,137087,1594,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2865,428,3184,467,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
789,1333,63771,826,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
336,1415,7878,2036,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0
1169,345,3101,219,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
33,309,10107,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35530,1103,156620,642,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
266,104,750,102,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3373,86922,8359,622,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
538,7665,20641,2576,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
79,22,194,407,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
619,117,4824,247,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
246,219,16670,518,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,15,56,28,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5160,523,17418,172,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3523,97,9576,158,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1564,230,18506,125,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2510,177,2733,239,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4067,1282,27689,838,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,50,543,57,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3245,1057,24580,484,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
180,1061,27608,313,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
452,190,908,218,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8353,938,6478,878,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234,449,5332,369,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
196,113,7511,97,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29,404,17879,396,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4477,1234,5459,1996,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
984,620,3423,468,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
90,511,13444,231,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
678,127,1219,148,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
66,564,17862,1085,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
95,56,5438,255,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
229,2506,3098,1991,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
723,564,13382,169,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
486,46,9457,163,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12,170,589,295,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15658,1216,24758,842,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
864,89,1121,147,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1697,81,944,92,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
81,72,471,229,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1197,226,3839,419,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14198,557,10215,998,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2869,459,15970,198,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3590,486,4537,591,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,204,182,1221,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
803,22513,16010,15257,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0
10957,489,4629,102,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3744,452,4772,389,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100,20,348,67,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
302,78,1826,712,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
381,408,15767,411,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9247,337,6564,346,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2901,240,4834,175,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
141,341,6782,322,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
309,4825,48449,4572,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3248,378,16318,624,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26,60,178,100,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
659,241,383,345,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,1512,2024,1030,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1230,33,1184,82,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11381,1037,54809,1179,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
37,92,37358,215,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1585,466,10348,186,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
266,60,283,180,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3712,495,19236,516,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1993,227,6250,453,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
13425,342,9284,334,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603,136,311,156,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8089,285,13825,100,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
45,187,20276,180,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4139,2166,63388,1996,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9310,491,18263,886,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,117,2458,373,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1077,2032,21288,736,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3006,876,45234,410,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,29,189,109,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
57,286,57528,47,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
30,183,16975,300,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
896,267,4120,241,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31,399,3141,99,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1941,375,22488,162,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
735,1227,81569,273,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1205,69,1865,102,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,5,321,14,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,6,2081,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
655,319,2034,469,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
168011,2681,179448,2700,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1756,289,7679,320,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18896,992,28337,1064,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
429,1375,9596,1079,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1740,247,2325,980,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2809,29139,44646,906,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2193,2313,30450,441,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,109,244,81,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5202,1117,5573,142,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,304,2885,189,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182,794,15926,645,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2905,359,24064,248,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24,351,25177,135,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
997,387,1728,1217,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2309,135,1157,108,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18,144,398,387,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5742,358,12037,225,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8372,1639,24875,1997,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,46,43,183,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24446,6375,53591,6995,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4775,385,19835,278,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
121,317,315,629,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
276,967,2514,1003,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2724,14844,54857,139,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
536,250,2108,422,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,36,36,229,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
